repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
mswnlz/edu-knowlege,>1800,2273,2025-09-23T03:20:54Z,package.json,57,10,"GHSA-3h5v-q93c-6h6q,GHSA-c76h-2ccp-4975,GHSA-wqq4-5wpv-mx2g,GHSA-fjxv-7rqg-78g4,GHSA-3787-6prv-h9w3,GHSA-cxrh-j4jr-qwg3,GHSA-m4v8-wqvr-p9f7,GHSA-9qxr-qj54-h672","CVE-2024-30260,CVE-2024-30261,CVE-2024-37890,CVE-2022-39288,CVE-2025-22150,CVE-2023-45143,CVE-2025-7783,CVE-2025-47279,CVE-2023-2968,CVE-2024-24758","7.5,7.5","HIGH,CRITICAL,LOW,LOW,LOW,LOW,MODERATE,LOW",0
codetheweb/tuyapi,>1800,2242,2025-09-22T09:48:08Z,package.json,12,1,,CVE-2024-43297,4.3,,0
dimdenGD/OldTweetDeck,>1800,2230,2025-09-22T16:29:58Z,package.json,1,0,,,,,0
suyalcinkaya/onur.dev,>1800,2248,2025-09-23T02:43:13Z,package.json,56,4,"GHSA-g5qg-72qw-gw5v,GHSA-4342-x723-ch2f,GHSA-xv57-4mr9-wg8v","CVE-2025-55173,CVE-2025-57752,CVE-2025-57822,CVE-2020-1481",8.8,"MODERATE,MODERATE,MODERATE",2
Everduin94/better-commits,>1800,2237,2025-09-21T15:53:23Z,package.json,14,2,GHSA-3mv9-4h5g-vhg3,"CVE-2020-26226,CVE-2024-53384",8.1,LOW,0
josdejong/workerpool,>1800,2227,2025-09-18T14:56:15Z,package.json,45,0,,,,,0
symfony/webpack-encore,>1800,2239,2025-09-21T13:11:51Z,package.json,81,8,"GHSA-4vvj-4cpr-p986,GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-7fh5-64p2-3v2j,GHSA-52f5-9888-hmc6,GHSA-hc6q-2mpp-qw7j,GHSA-c2qf-rxjj-qqgw","CVE-2025-54798,CVE-2023-44270,CVE-2024-43788,CVE-2025-30359,CVE-2024-34343,CVE-2023-28154,CVE-2022-25883,CVE-2025-30360","6.4,5.3,6.3,5.3","CRITICAL,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,LOW",0
opencsapp/opencsapp.github.io,>1800,2203,2025-09-21T15:07:06Z,package.json,0,0,,,,,0
kieler/elkjs,>1800,2205,2025-09-22T13:05:59Z,package.json,9,0,,,,,0
apache/cordova-ios,>1800,2199,2025-09-17T07:26:05Z,package.json,15,3,"GHSA-c2qf-rxjj-qqgw,GHSA-52f5-9888-hmc6","CVE-2025-54798,CVE-2017-3160,CVE-2022-25883","5.3,7.4","HIGH,LOW",3
Blizzard/node-rdkafka,>1800,2183,2025-09-20T21:16:33Z,package.json,8,0,,,,,0
pusher/pusher-js,>1800,2184,2025-09-12T14:49:29Z,package.json,35,4,"GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-rv95-896h-c2vc,GHSA-qw6h-vgh9-j6wx","CVE-2024-43796,CVE-2024-29041,CVE-2025-30359,CVE-2025-30360",5.0,"MODERATE,MODERATE,MODERATE,LOW",0
pablokbs/peladonerd,>1800,2182,2025-09-17T10:50:06Z,package.json,12,5,"GHSA-rv95-896h-c2vc,GHSA-qw6h-vgh9-j6wx,GHSA-f982-mxwc-3mrx,GHSA-qwcr-r2fm-qrc7","CVE-2024-43796,CVE-2024-29041,CVE-2022-21227,CVE-2024-45590,CVE-2019-14939","5.5,7.5,5.0,7.5,5.0","MODERATE,MODERATE,LOW,HIGH,MODERATE,LOW",0
cloudhead/node-static,>1800,2170,2025-09-01T12:27:26Z,package.json,12,1,GHSA-r683-j2x4-v87g,CVE-2022-0235,8.8,HIGH,2
aimeos/aimeos-headless,>1800,2158,2025-09-22T08:48:08Z,package.json,6,6,"GHSA-g4jq-h2w9-997c,GHSA-4hjh-wcwx-xvwj,GHSA-356w-63v5-8wf4,GHSA-jqfw-vq24-v9c3,GHSA-xcj6-pq6g-qj4x,GHSA-859w-5945-r5v3","CVE-2025-32395,CVE-2025-46565,CVE-2025-58751,CVE-2025-58752,CVE-2025-58754,CVE-2025-31486",5.3,"MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH",10
klaudiosinani/ao,>1800,2157,2025-09-23T01:29:24Z,package.json,9,16,"GHSA-hvf8-h2qh-37m9,GHSA-p2jh-44qj-pf2v,GHSA-qqvq-6xgj-jw8g,GHSA-77xc-hjv8-ww97,GHSA-7x97-j373-85x5,GHSA-h9jc-284h-533g,GHSA-mq8j-3h7h-p8g7,GHSA-3p22-ghq8-v749,GHSA-vmqv-hx8q-j7mg,GHSA-f9mq-jph6-9mhm,GHSA-mpjm-v997-c4h4,GHSA-m93v-9qjc-3g79,GHSA-6r2x-8pq8-9489,GHSA-7m48-wc93-9g85,GHSA-p7v2-p9m8-qqg7,GHSA-6vrv-94jv-crrg","CVE-2020-15096,CVE-2020-4075,CVE-2022-29257,CVE-2023-39956,CVE-2020-4077,CVE-2023-44402,CVE-2022-29247,CVE-2023-5217,CVE-2020-4076,CVE-2020-26272,CVE-2021-39184,CVE-2023-29198,CVE-2022-36077,CVE-2024-46993,CVE-2025-55305,CVE-2022-21718",6.6,"LOW,MODERATE,HIGH,HIGH,MODERATE,MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE",0
langchain-ai/langserve,>1800,2169,2025-09-22T19:08:12Z,package.json,43,12,"GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-3mv9-4h5g-vhg3,GHSA-64vr-g452-qvp3,GHSA-9cwx-2883-4wfx,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-356w-63v5-8wf4,GHSA-vg6x-rcgg-rjx6,GHSA-8jhw-289h-jh2g,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3","CVE-2025-32395,CVE-2024-53384,CVE-2025-24010,CVE-2025-46565,CVE-2025-30208,CVE-2024-45811,CVE-2024-45812,CVE-2025-58751,CVE-2025-31125,CVE-2025-58752,CVE-2024-31207,CVE-2025-31486",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,LOW",26
ericclemmons/click-to-component,>1800,2158,2025-09-23T01:32:07Z,package.json,26,0,,,,,0
mateodelnorte/meta,>1800,2148,2025-09-17T04:59:44Z,package.json,20,1,GHSA-qcff-ffx3-m25c,,,CRITICAL,0
async-library/react-async,>1800,2148,2025-09-20T14:21:55Z,package.json,65,8,"GHSA-vxf5-wxwp-m7g9,GHSA-qpjv-v59x-3qc4,GHSA-c59h-r6p8-q9wc,GHSA-fq77-7p7r-83rj,GHSA-4342-x723-ch2f,GHSA-25mp-g6fv-mqxx,GHSA-g5qg-72qw-gw5v,GHSA-xv57-4mr9-wg8v","CVE-2025-32421,CVE-2025-55173,CVE-2021-43803,CVE-2021-37699,CVE-2025-57752,CVE-2023-46298,CVE-2020-5284,CVE-2025-57822",,"MODERATE,MODERATE,HIGH,LOW,LOW,MODERATE,MODERATE,MODERATE",0
salesforce/cloudsplaining,>1800,2133,2025-09-18T13:59:53Z,package.json,29,3,"GHSA-vc8w-jr9v-vj7f,GHSA-5j4c-8p2g-v4jx,GHSA-g3ch-rx76-35fx","CVE-2024-6783,CVE-2024-9506,CVE-2024-6531",,"LOW,MODERATE,MODERATE",0
TommyLemon/APIAuto,>1800,2124,2025-09-21T11:35:01Z,package.json,3,3,"GHSA-8r4g-cg4m-x23c,GHSA-5g97-whc9-8g7j,GHSA-x43g-gj9x-838x","CVE-2023-26111,CVE-2019-17221",,"HIGH,HIGH,MODERATE",0
ipfs/ipfs-companion,>1800,2138,2025-09-22T19:18:23Z,package.json,87,1,GHSA-f5x3-32g6-xq36,CVE-2024-28863,,MODERATE,0
color-js/color.js,>1800,2093,2025-09-23T01:22:05Z,package.json,26,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
taniarascia/taniarascia.com,>1800,2100,2025-09-22T17:04:04Z,package.json,31,0,,,,,0
ant-design/ant-design-charts,>1800,2112,2025-09-23T06:55:43Z,package.json,109,10,"GHSA-4v9v-hfq4-rm2v,GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-9jgg-88mc-972h,GHSA-8mmm-9v2q-x3f9,GHSA-356w-63v5-8wf4,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3","CVE-2025-32395,CVE-2025-30360,CVE-2025-46565,CVE-2025-30208,CVE-2025-58751,CVE-2025-31125,CVE-2025-58752,CVE-2025-30359,CVE-2022-37611,CVE-2025-31486",5.3,"CRITICAL,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE",26
frankmcsherry/blog,>1800,2092,2025-09-22T16:57:55Z,package.json,0,0,,,,,0
frankmcsherry/blog,>1800,2092,2025-09-22T16:57:55Z,package.json,0,0,,,,,0
dmotz/trystero,>1800,2084,2025-09-20T13:16:18Z,package.json,23,0,,,,,0
matthewp/robot,>1800,2086,2025-09-23T05:00:59Z,package.json,23,4,"GHSA-xf8x-j4p2-f749,GHSA-49w6-73cw-chjr,GHSA-gcx4-mw62-g8wm,GHSA-c4pw-33h3-35xw","CVE-2025-55303,CVE-2024-56159,CVE-2024-47068,CVE-2024-56140","6.1,6.1","HIGH,MODERATE,HIGH,MODERATE,HIGH",0
ellisonleao/sharer.js,>1800,2066,2025-09-23T01:48:38Z,package.json,3,0,,,,,0
open-domains/register,>1800,2055,2025-09-23T03:11:40Z,package.json,2,0,,,,,0
jquery/jquery-migrate,>1800,2058,2025-09-22T20:26:42Z,package.json,20,0,,,,,0
bcoe/c8,>1800,2056,2025-09-21T14:08:44Z,package.json,19,0,,,,,0
klaudiosinani/qoa,>1800,2050,2025-09-22T23:52:49Z,package.json,1,0,,,,,0
ranisalt/node-argon2,>1800,2051,2025-09-22T18:02:07Z,package.json,10,0,,,,,0
NASA-AMMOS/3DTilesRendererJS,>1800,2052,2025-09-22T16:48:51Z,package.json,32,7,"GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-356w-63v5-8wf4,GHSA-jqfw-vq24-v9c3,GHSA-xcj6-pq6g-qj4x,GHSA-859w-5945-r5v3,GHSA-x574-m823-4x7w","CVE-2025-32395,CVE-2025-30208,CVE-2025-46565,CVE-2025-58751,CVE-2025-31125,CVE-2025-58752,CVE-2025-31486",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",42
Kong/insomnia-mockbin,>1800,2049,2025-08-25T02:07:44Z,package.json,21,2,"GHSA-rv95-896h-c2vc,GHSA-qw6h-vgh9-j6wx","CVE-2024-29041,CVE-2024-43796",5.0,"MODERATE,LOW",0
miraclx/freyr-js,>1800,2050,2025-09-21T16:22:57Z,package.json,41,2,"GHSA-rv95-896h-c2vc,GHSA-qw6h-vgh9-j6wx","CVE-2024-29041,CVE-2024-43796",5.0,"MODERATE,LOW",0
postalsys/emailengine,>1800,2054,2025-09-20T05:53:57Z,package.json,84,1,,CVE-2015-9236,"5.3,5.3,5.3",,0
Ch0pin/medusa,>1800,2043,2025-09-22T04:41:27Z,package.json,0,0,,,,,0
ever-co/ever-traduora,>1800,2076,2025-09-22T06:21:44Z,package.json,155,6,"GHSA-vc8w-jr9v-vj7f,GHSA-cj7v-w2c7-cp7c,GHSA-4hjh-wcwx-xvwj,GHSA-6hwc-9h8r-3vmf","CVE-2024-29409,CVE-2024-6531,GO-2025-3789,CVE-2025-6624,CVE-2020-26226,CVE-2025-58754","8.1,8.1,8.1","MODERATE,MODERATE,HIGH,LOW",2
mountebank-testing/mountebank,>1800,2044,2025-09-21T23:54:28Z,package.json,37,0,,,,,0
codedthemes/berry-free-react-admin-template,>1800,2044,2025-09-22T16:04:05Z,package.json,85,3,"GHSA-jqfw-vq24-v9c3,GHSA-g4jq-h2w9-997c","CVE-2025-58752,CVE-2025-58751,CVE-2020-1481","5.3,8.8","LOW,LOW",2
isaacHagoel/svelte-dnd-action,>1800,2026,2025-09-22T21:31:39Z,package.json,12,0,,,,,0
SheepChef/Abracadabra,>1800,2033,2025-09-21T23:07:20Z,package.json,11,10,"GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-8gwm-58g9-j8pw,GHSA-7rqq-prvp-x9jh,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-vg6x-rcgg-rjx6,GHSA-356w-63v5-8wf4,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3","CVE-2025-32395,CVE-2025-54881,CVE-2025-54880,CVE-2025-24010,CVE-2025-46565,CVE-2025-30208,CVE-2025-58751,CVE-2025-31125,CVE-2025-58752,CVE-2025-31486",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",34
mapbox/geojson.io,>1800,2043,2025-09-23T05:43:41Z,package.json,70,2,"GHSA-593m-55hh-j8gv,GHSA-gcx4-mw62-g8wm","CVE-2024-47068,CVE-2017-1000042","6.1,6.1,6.1","MODERATE,HIGH",0
keepassxreboot/keepassxc-browser,>1800,2018,2025-09-23T04:22:54Z,package.json,4,0,,,,,0
expressjs/cookie-parser,>1800,2008,2025-09-20T21:27:59Z,package.json,12,1,,CVE-2017-18589,7.5,,0
hainguyents13/mechvibes,>1800,2002,2025-09-22T23:20:56Z,package.json,12,10,"GHSA-p2jh-44qj-pf2v,GHSA-qqvq-6xgj-jw8g,GHSA-77xc-hjv8-ww97,GHSA-6r2x-8pq8-9489,GHSA-7m48-wc93-9g85,GHSA-p7v2-p9m8-qqg7,GHSA-7x97-j373-85x5,GHSA-mq8j-3h7h-p8g7,GHSA-3p22-ghq8-v749,GHSA-vmqv-hx8q-j7mg","CVE-2023-39956,CVE-2022-29257,CVE-2023-44402,CVE-2022-29247,CVE-2023-5217,CVE-2024-46993,CVE-2022-36077,CVE-2022-21718,CVE-2025-55305,CVE-2023-29198",,"LOW,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE",2
handshake-org/hsd,>1800,2010,2025-09-22T06:06:08Z,package.json,29,1,GHSA-jj93-39pf-7mcf,CVE-2023-50475,,CRITICAL,0
zone-eu/wildduck,>1800,2033,2025-09-22T20:51:23Z,package.json,79,7,"GHSA-c76h-2ccp-4975,GHSA-jr5f-v2jv-69x6,GHSA-p8p7-x288-28g6,GHSA-4hjh-wcwx-xvwj,GHSA-cxrh-j4jr-qwg3,GHSA-8qff-qr5q-5pr8","CVE-2025-22150,CVE-2023-28155,CVE-2025-47279,CVE-2025-47934,CVE-2025-58754,CVE-2024-57965,CVE-2025-27152",0.0,"HIGH,HIGH,MODERATE,LOW,HIGH,MODERATE",0
michelson/Dante,>1800,2037,2025-09-12T02:12:42Z,package.json,105,24,"GHSA-x7hr-w5r2-h6wg,GHSA-gcx4-mw62-g8wm,GHSA-hqhp-5p83-hx96,GHSA-jr5f-v2jv-69x6,GHSA-968p-4wvh-cqc8,GHSA-4342-x723-ch2f,GHSA-4hjh-wcwx-xvwj,GHSA-7fh5-64p2-3v2j,GHSA-g5qg-72qw-gw5v,GHSA-wf5p-g6vw-rhxx,GHSA-xv57-4mr9-wg8v,GHSA-3949-f494-cm99,GHSA-gj77-59wh-66hg,GHSA-67mh-4wv8-2f99,GHSA-wvhm-4hhf-97x9,GHSA-7m27-7ghc-44w9,GHSA-8hc4-vh64-cxmj,GHSA-qpjv-v59x-3qc4,GHSA-c59h-r6p8-q9wc,GHSA-7gfc-8cq8-jh5f,GHSA-g77x-44xx-532m,GHSA-h4hr-7fg3-h35w,GHSA-3h52-269p-cp9r,GHSA-f82v-jwr5-mffw","CVE-2025-55173,CVE-2023-44270,CVE-2024-53382,CVE-2025-57822,CVE-2024-56332,CVE-2025-48068,CVE-2023-46298,CVE-2025-58754,CVE-2025-27789,CVE-2024-39338,CVE-2021-32723,CVE-2024-47068,CVE-2024-57965,CVE-2025-27152,CVE-2024-47831,CVE-2025-32421,CVE-2021-3801,CVE-2024-51479,CVE-2025-29927,CVE-2021-23341,CVE-2025-57752,CVE-2022-23647,CVE-2023-45857,CVE-2020-15138","0.0,6.1","MODERATE,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE,LOW,MODERATE,CRITICAL,MODERATE,HIGH,LOW,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,HIGH,HIGH,MODERATE,HIGH,MODERATE",0
sindresorhus/capture-website,>1800,1985,2025-09-17T08:51:45Z,package.json,15,0,,,,,0
lirantal/is-website-vulnerable,>1800,1994,2025-09-21T17:36:59Z,package.json,31,2,"GHSA-gxpj-cx7g-858c,GHSA-r2j6-p67h-q639","CVE-2020-26226,CVE-2017-16137","8.1,8.1,8.1","HIGH,LOW",0
cerebral/cerebral,>1800,1996,2025-07-31T07:27:37Z,package.json,74,0,,,,,0
orchidjs/tom-select,>1800,1984,2025-09-23T04:40:28Z,package.json,58,0,,,,,0
vizzuhq/vizzu-lib,>1800,1980,2025-09-18T17:19:24Z,package.json,34,2,"GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-58754,CVE-2025-27152",,"HIGH,HIGH",0
francoismassart/eslint-plugin-tailwindcss,>1800,1974,2025-09-21T16:45:08Z,package.json,20,1,GHSA-7fh5-64p2-3v2j,CVE-2023-44270,,MODERATE,0
svg-sprite/svg-sprite,>1800,1972,2025-09-05T18:31:33Z,package.json,29,0,,,,,0
bpmn-io/bpmn-js-examples,>1800,1977,2025-09-22T20:07:54Z,package.json,60,8,"GHSA-4v9v-hfq4-rm2v,GHSA-jpcq-cgw6-v4j6,GHSA-9jgg-88mc-972h,GHSA-gxr4-xjj5-5px2,GHSA-6c3j-c64m-qhgq","BIT-drupal-2020-11023,CVE-2024-43796,BIT-drupal-2020-11022,CVE-2025-30360,CVE-2019-11358,CVE-2025-30359,CVE-2020-11022,CVE-2020-11023","5.0,6.9","MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",13
msojocs/fiddler-everywhere-enhance,>1800,1964,2025-09-23T07:58:28Z,package.json,0,0,,,,,0
pilotmoon/PopClip-Extensions,>1800,1972,2025-09-20T03:50:15Z,package.json,33,6,"GHSA-67mh-4wv8-2f99,GHSA-jr5f-v2jv-69x6,GHSA-m95q-7qp3-xv42,GHSA-xwcq-pm8m-c4vf,GHSA-8hc4-vh64-cxmj,GHSA-4hjh-wcwx-xvwj","CVE-2023-4316,CVE-2023-46233,CVE-2025-58754,CVE-2024-39338,CVE-2025-27152,CVE-2024-57965","0.0,9.1","HIGH,HIGH,HIGH,MODERATE,MODERATE,CRITICAL",0
notifme/notifme-sdk,>1800,1966,2025-09-08T10:37:00Z,package.json,36,3,"GHSA-968p-4wvh-cqc8,GHSA-fjxv-7rqg-78g4","CVE-2025-7783,CVE-2020-26226,CVE-2025-27789",8.1,"MODERATE,CRITICAL",1
webpack-contrib/terser-webpack-plugin,>1800,1963,2025-09-09T15:27:58Z,package.json,47,0,,,,,0
marmelab/json-graphql-server,>1800,1949,2025-09-10T04:59:30Z,package.json,21,0,,,,,0
dwainscheeren/dwains-lovelace-dashboard,>1800,1949,2025-09-20T03:23:08Z,package.json,19,7,"GHSA-4vvj-4cpr-p986,GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-hwj9-h5mp-3pm3,GHSA-7fh5-64p2-3v2j,GHSA-566m-qj78-rww5,GHSA-hc6q-2mpp-qw7j","CVE-2021-23382,CVE-2023-44270,CVE-2024-43788,CVE-2025-30359,CVE-2023-28154,CVE-2021-23368,CVE-2025-30360","5.3,6.4","MODERATE,MODERATE,MODERATE,CRITICAL,MODERATE,MODERATE,MODERATE",0
jeffbski/wait-on,>1800,1939,2025-09-22T02:40:45Z,package.json,11,0,,,,,0
pubkey/broadcast-channel,>1800,1953,2025-09-19T19:24:16Z,package.json,65,14,"GHSA-hvf8-h2qh-37m9,GHSA-p2jh-44qj-pf2v,GHSA-qqvq-6xgj-jw8g,GHSA-77xc-hjv8-ww97,GHSA-6r2x-8pq8-9489,GHSA-7m48-wc93-9g85,GHSA-p7v2-p9m8-qqg7,GHSA-7x97-j373-85x5,GHSA-4vvj-4cpr-p986,GHSA-mq8j-3h7h-p8g7,GHSA-3p22-ghq8-v749,GHSA-vmqv-hx8q-j7mg,GHSA-mpjm-v997-c4h4","CVE-2023-39956,CVE-2022-29257,CVE-2023-44402,CVE-2022-29247,CVE-2023-5217,CVE-2020-26272,CVE-2021-39184,CVE-2024-43788,CVE-2022-36077,CVE-2023-29198,CVE-2024-46993,CVE-2025-55305,CVE-2022-21718,CVE-2024-43297","6.4,4.3","MODERATE,MODERATE,MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE",2
certsocietegenerale/FIR,>1800,1932,2025-09-22T16:17:02Z,package.json,0,0,,,,,0
twikoojs/twikoo,>1800,1949,2025-09-23T05:09:14Z,package.json,66,17,"GHSA-xwcq-pm8m-c4vf,GHSA-22r3-9w55-cj54,GHSA-8hc4-vh64-cxmj,GHSA-hwqf-gcqm-7353,GHSA-9h6g-pr28-7cqp,GHSA-x7hr-w5r2-h6wg,GHSA-fjxv-7rqg-78g4,GHSA-4vvj-4cpr-p986,GHSA-mmhx-hmjr-r674,GHSA-jr5f-v2jv-69x6,GHSA-968p-4wvh-cqc8,GHSA-4hjh-wcwx-xvwj,GHSA-gx9m-whjm-85jf,GHSA-vhxf-7vqr-mrjg,GHSA-5j4c-8p2g-v4jx,GHSA-g3ch-rx76-35fx,GHSA-p3vf-v8qc-cwcr","CVE-2024-47875,CVE-2025-26791,CVE-2024-9506,CVE-2024-53382,CVE-2024-39338,CVE-2024-57965,CVE-2025-27152,CVE-2023-46233,CVE-2024-48910,CVE-2024-43788,CVE-2025-7783,CVE-2024-24828,CVE-2024-6783,CVE-2025-58754,CVE-2025-27789,CVE-2021-23400,CVE-2024-45801","6.4,7.3,6.3,9.1,6.6,0.0","MODERATE,CRITICAL,HIGH,HIGH,MODERATE,MODERATE,MODERATE,CRITICAL,MODERATE,HIGH,HIGH,HIGH,LOW,CRITICAL,MODERATE,MODERATE,MODERATE",1
schibsted/WAAS,>1800,1931,2025-09-17T17:42:20Z,package.json,0,0,,,,,0
amclubs/am-cf-tunnel,>1800,1926,2025-09-23T05:59:38Z,package.json,0,0,,,,,0
roxiness/routify,>1800,1959,2025-09-21T17:29:27Z,package.json,118,29,"GHSA-4r4m-qw57-chr8,GHSA-c24v-8rfc-w8vw,GHSA-x574-m823-4x7w,GHSA-gcx4-mw62-g8wm,GHSA-jr5f-v2jv-69x6,GHSA-7fh5-64p2-3v2j,GHSA-4hjh-wcwx-xvwj,GHSA-wv8q-r932-8hc7,GHSA-8hc4-vh64-cxmj,GHSA-9cwx-2883-4wfx,GHSA-xcj6-pq6g-qj4x,GHSA-rrrm-qjm4-v8hf,GHSA-mv48-hcvh-8jj8,GHSA-5v2h-r2cx-5xgj,GHSA-jqfw-vq24-v9c3,GHSA-64vr-g452-qvp3,GHSA-qw6h-vgh9-j6wx,GHSA-353f-5xf4-qw67,GHSA-356w-63v5-8wf4,GHSA-8jhw-289h-jh2g,GHSA-92r3-m2mg-pj97,GHSA-wf5p-g6vw-rhxx,GHSA-x2pg-mjhr-2m5x,GHSA-g4jq-h2w9-997c,GHSA-vg6x-rcgg-rjx6,GHSA-859w-5945-r5v3,GHSA-8266-84wp-wv5c,GHSA-rv95-896h-c2vc","CVE-2023-49293,CVE-2023-44270,CVE-2024-29041,CVE-2024-43796,CVE-2025-24010,CVE-2022-31051,CVE-2025-46565,CVE-2022-25875,CVE-2024-45812,CVE-2024-45811,CVE-2024-23331,CVE-2025-58752,CVE-2024-31207,CVE-2025-58754,CVE-2024-39338,CVE-2023-34092,CVE-2025-32395,CVE-2025-31125,CVE-2022-21681,CVE-2022-35204,CVE-2024-45047,CVE-2024-47068,CVE-2024-57965,CVE-2025-27152,CVE-2022-21680,CVE-2025-30208,CVE-2025-58751,CVE-2023-45857,CVE-2025-31486","5.3,5.4,5.3,0.0,5.3,5.3,5.4,5.3,0.0,6.1,5.3,7.5,7.5,5.3,5.3,5.0","HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE,MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE,HIGH,HIGH,HIGH,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH,HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,LOW,MODERATE",24
UI-Lovelace-Minimalist/UI,>1800,1915,2025-09-19T15:07:39Z,package.json,0,0,,,,,0
coderaiser/cloudcmd,>1800,1947,2025-09-22T21:55:06Z,package.json,130,3,"GHSA-gwg9-rgvj-4h5j,GHSA-p8p7-x288-28g6,GHSA-25hc-qcg6-38wj","CVE-2024-38355,CVE-2023-28155,CVE-2019-5413","6.1,9.8","MODERATE,MODERATE,CRITICAL",0
parse-community/parse-server-example,>1800,1906,2025-09-08T10:09:13Z,package.json,26,1,,CVE-2020-26226,"8.1,8.1,8.1,8.1,8.1",,0
adamchainz/django-htmx,>1800,1895,2025-09-23T05:45:35Z,package.json,0,0,,,,,0
JiHong88/suneditor,>1800,1902,2025-09-22T11:58:06Z,package.json,24,2,"GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h","CVE-2025-30359,CVE-2025-30360",,"MODERATE,MODERATE",0
yoannmoinet/nipplejs,>1800,1874,2025-09-21T14:46:19Z,package.json,11,2,"GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h","CVE-2025-30359,CVE-2025-30360",,"MODERATE,MODERATE",0
simoneb/axios-hooks,>1800,1898,2025-09-17T15:25:21Z,package.json,37,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,,HIGH,0
